Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,1,2,822,827,832,854,US,641,N633AW,70,87,51,-22,-5,PHX,ONT,325,6,13,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,610,555,821,815,DL,1121,N974DL,131,140,112,6,15,BOS,CVG,752,6,13,0,,0,NA,NA,NA,NA,NA
2008,7,20,7,1125,1130,1322,1328,OH,5215,N783CA,117,118,100,-6,-5,DCA,ATL,547,7,10,0,,0,NA,NA,NA,NA,NA
2008,8,28,4,825,825,1135,1130,WN,471,N493WN,130,125,117,5,0,MDW,ISP,765,4,9,0,,0,NA,NA,NA,NA,NA
2008,2,4,1,2331,2220,2331,2225,WN,628,N376SW,60,65,47,66,71,PHX,LAS,256,5,8,0,,0,14,0,0,0,52
2008,5,9,5,929,935,1048,1050,AA,1436,N497AA,79,75,61,-2,-6,ICT,DFW,328,11,7,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,2158,2200,605,557,CO,327,N76517,307,297,286,8,-2,SAN,EWR,2425,7,14,0,,0,NA,NA,NA,NA,NA
2008,5,6,2,1126,1125,1432,1435,CO,73,N77066,486,490,465,-3,1,IAH,HNL,3904,4,17,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1503,1455,1540,1532,OO,5847,N727SK,37,37,20,8,8,DEN,COS,72,4,13,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,2012,1730,2247,2017,B6,394,N597JB,155,167,118,150,162,MCO,LGA,950,8,29,0,,0,0,0,149,0,1
2008,2,3,7,1139,1120,1258,1235,MQ,4243,N907AE,79,75,47,23,19,DSM,ORD,299,9,23,0,,0,0,0,4,0,19
2008,8,30,6,1619,1525,1848,1800,AA,2025,N3CCAA,149,155,137,48,54,DCA,MIA,920,4,8,0,,0,3,0,0,0,45
2008,2,21,4,946,946,1045,1035,F9,824,N924FR,119,109,84,10,0,MCI,DEN,533,9,26,0,,0,NA,NA,NA,NA,NA
2008,10,28,2,1347,1348,1527,1530,9E,2953,89779E,100,102,72,-3,-1,DTW,IAD,383,10,18,0,,0,NA,NA,NA,NA,NA
2008,12,13,6,1650,1655,2044,2042,DL,107,N3763D,414,407,362,2,-5,JFK,SAN,2446,4,48,0,,0,NA,NA,NA,NA,NA
2008,10,7,2,1437,1435,1918,1925,CO,62,N41140,221,230,185,-7,2,IAH,EWR,1400,17,19,0,,0,NA,NA,NA,NA,NA
2008,11,4,2,810,830,1127,1130,AS,495,N305AS,197,180,160,-3,-20,SAN,SEA,1050,12,25,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,2043,2015,2346,2300,DL,676,N960DL,183,165,126,46,28,MCO,JFK,944,29,28,0,,0,0,0,18,0,28
2008,2,17,7,1323,1300,1706,1640,US,1154,N948UW,163,160,152,26,23,MSY,PHL,1088,4,7,0,,0,0,0,3,0,23
2008,11,8,6,1541,1545,1755,1806,UA,514,N912UA,74,81,59,-11,-4,ORD,DTW,235,7,8,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,1525,1515,1615,1612,FL,380,N935AT,110,117,87,3,10,ATL,MLI,633,4,19,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1719,1720,1818,1830,WN,3166,N768SW,119,130,103,-12,-1,SLC,SEA,689,4,12,0,,0,NA,NA,NA,NA,NA
2008,9,12,5,1335,1248,1610,1520,DL,1082,N939DL,155,152,116,50,47,BDL,ATL,859,12,27,0,,0,47,0,3,0,0
2008,8,30,6,703,705,829,813,B6,1021,N228JB,86,68,57,16,-2,BOS,JFK,187,7,22,0,,0,0,0,16,0,0
2008,9,10,3,1252,1255,1357,1410,WN,365,N901WN,65,75,42,-13,-3,LAS,LAX,236,6,17,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,1444,1449,1535,1542,OO,5937,N936SW,51,53,28,-7,-5,ORD,ATW,160,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,600,600,805,812,EV,4925,N758EV,65,72,39,-7,0,BNA,ATL,214,8,18,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,1648,1650,1737,1740,WN,1877,N402WN,49,50,33,-3,-2,PBI,TPA,174,7,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1019,1020,1212,1238,EV,5325,N883AS,113,138,100,-26,-1,LGA,CAE,617,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1715,1515,2010,1825,AA,2022,N492AA,115,130,100,105,120,BNA,LGA,764,4,11,0,,0,0,0,0,0,105
2008,8,28,4,936,935,1022,1025,WN,408,N305SW,46,50,32,-3,1,DAL,AUS,189,4,10,0,,0,NA,NA,NA,NA,NA
2008,8,22,5,1139,1142,1328,1331,FL,88,N968AT,109,109,82,-3,-3,FLL,ATL,581,8,19,0,,0,NA,NA,NA,NA,NA
2008,12,26,5,900,730,1047,850,YV,2893,N17231,107,80,81,117,90,DRO,PHX,351,16,10,0,,0,0,117,0,0,0
2008,6,5,4,1105,1113,1143,1147,DL,1123,N907DA,98,94,65,-4,-8,SLC,PHX,507,6,27,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,1645,1500,1730,1555,US,92,N622AW,165,175,143,95,105,IAH,PHX,1009,7,15,0,,0,95,0,0,0,0
2008,4,30,3,1703,1700,1922,1925,WN,326,N503SW,79,85,69,-3,3,ELP,AUS,528,2,8,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,826,825,832,830,WN,1041,N312SW,66,65,56,2,1,MAF,ABQ,332,4,6,0,,0,NA,NA,NA,NA,NA
2008,11,11,2,1052,1058,1534,1547,OO,6434,N773SK,162,169,143,-13,-6,LAX,SAT,1210,4,15,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,1701,1704,1848,1823,NW,1707,N784NC,107,79,60,25,-3,DTW,SDF,306,20,27,0,,0,0,0,25,0,0
2008,4,20,7,1222,1222,1503,1457,UA,694,N828UA,101,95,74,6,0,DEN,TUL,541,11,16,0,,0,NA,NA,NA,NA,NA
2008,6,6,5,1647,1640,1928,1906,US,705,N187US,341,326,306,22,7,CLT,SFO,2296,6,29,0,,0,7,0,15,0,0
2008,7,31,4,1147,1129,1306,1250,OO,5435,N291SW,79,81,59,16,18,LAX,MRY,267,4,16,0,,0,0,0,0,0,16
2008,5,26,1,1740,1740,1835,1845,AA,357,N564AA,115,125,99,-10,0,DFW,DEN,641,6,10,0,,0,NA,NA,NA,NA,NA
2008,6,7,6,1612,1600,1909,1910,AA,1281,N4WRAA,237,250,207,-1,12,BOS,DFW,1562,18,12,0,,0,NA,NA,NA,NA,NA
2008,2,15,5,103,2230,245,28,US,790,N925UW,102,118,82,137,153,CLT,BOS,728,12,8,0,,0,137,0,0,0,0
2008,3,23,7,2156,2145,606,550,B6,216,N621JB,310,305,295,16,11,LGB,JFK,2465,3,12,0,,0,0,0,5,0,11
2008,6,1,7,832,840,1014,1025,XE,2397,N14953,162,165,129,-11,-8,CLT,IAH,913,15,18,0,,0,NA,NA,NA,NA,NA
2008,5,15,4,1555,1555,1731,1730,AA,1369,N534AA,156,155,122,1,0,EWR,ORD,719,6,28,0,,0,NA,NA,NA,NA,NA
2008,12,14,7,1654,1645,1804,1805,WN,1401,N335SW,70,80,62,-1,9,LAX,RNO,390,3,5,0,,0,NA,NA,NA,NA,NA
2008,10,25,6,1313,1250,2121,2050,HA,20,N596HA,308,300,281,31,23,HNL,SMF,2462,7,20,0,,0,31,0,0,0,0
2008,6,17,2,8,2359,522,527,CO,1542,N37290,254,268,233,-5,9,IAH,SJU,2007,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,28,7,1715,1438,1850,1611,YV,7157,N518LR,95,93,61,159,157,IAD,BOS,413,9,25,0,,0,0,0,2,0,157
2008,8,3,7,1507,1510,1603,1605,MQ,3230,N298AE,56,55,29,-2,-3,TYR,DFW,103,19,8,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,1621,1343,2247,1943,UA,332,N463UA,266,240,208,184,158,SMF,ORD,1781,5,53,0,,0,0,0,148,0,36
2008,4,4,5,851,855,1739,1715,AA,226,N5EKAA,348,320,328,24,-4,SAN,BOS,2588,7,13,0,,0,0,0,24,0,0
2008,3,31,1,1348,1215,1542,1320,AA,2241,N5CWAA,174,125,151,142,93,DFW,GUC,678,6,17,0,,0,93,0,49,0,0
2008,10,2,4,1027,1030,1258,1309,CO,1646,N77295,151,159,130,-11,-3,IAH,ORD,925,7,14,0,,0,NA,NA,NA,NA,NA
2008,11,10,1,1403,1401,1514,1456,9E,2365,85439E,71,55,34,18,2,DTW,ERI,163,7,30,0,,0,0,0,18,0,0
2008,6,3,2,2051,2055,2213,2220,WN,2025,N218WN,82,85,72,-7,-4,SNA,SMF,404,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2113,2115,2223,2236,XE,2067,N13955,70,81,43,-13,-2,EWR,ROC,246,8,19,0,,0,NA,NA,NA,NA,NA
2008,2,9,6,601,615,741,755,XE,2192,N11535,160,160,147,-14,-14,CVG,IAH,871,4,9,0,,0,NA,NA,NA,NA,NA
2008,9,9,2,1335,1340,1447,1449,EV,4629,N830AS,132,129,114,-2,-5,ATL,ICT,781,4,14,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,1607,1555,1907,1845,F9,770,N923FR,120,110,89,22,12,LAS,DEN,629,5,26,0,,0,2,0,20,0,0
2008,6,15,7,829,830,951,1005,US,2024,N701UW,82,95,61,-14,-1,DCA,BOS,399,8,13,0,,0,NA,NA,NA,NA,NA
2008,12,22,1,703,706,1028,1033,OO,5814,N980SW,145,147,107,-5,-3,BUR,DEN,850,13,25,0,,0,NA,NA,NA,NA,NA
2008,10,24,5,1616,1614,1838,1855,DL,1688,N372DA,262,281,237,-17,2,IAD,SLC,1827,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1830,1835,1931,1940,WN,2457,N291WN,61,65,48,-9,-5,BWI,BDL,283,3,10,0,,0,NA,NA,NA,NA,NA
2008,5,5,1,1225,1231,1342,1341,F9,620,N802FR,197,190,170,1,-6,DTW,DEN,1123,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1015,1020,1213,1230,B6,1125,N216JB,118,130,100,-17,-5,RDU,FLL,680,8,10,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,1243,1235,1845,1847,CO,366,N73406,242,252,222,-2,8,SEA,IAH,1874,8,12,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,1037,1045,1359,1325,AA,1008,N432AA,142,100,103,34,-8,ABQ,DFW,569,12,27,0,,0,0,0,34,0,0
2008,10,10,5,725,730,832,845,AA,469,N233AA,127,135,101,-13,-5,PHL,ORD,678,8,18,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,815,820,1157,1220,NW,1064,N349NB,162,180,139,-23,-5,SAT,DTW,1215,8,15,0,,0,NA,NA,NA,NA,NA
2008,5,28,3,940,945,1036,1050,9E,5930,80309E,56,65,34,-14,-5,MEM,HSV,184,5,17,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,628,635,752,747,EV,4854,N977EV,84,72,62,5,-7,FLO,ATL,273,7,15,0,,0,NA,NA,NA,NA,NA
2008,11,17,1,1644,1645,1834,1843,DL,1160,N375DA,290,298,273,-9,-1,CVG,SFO,2036,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,742,745,1057,1047,DL,1741,N944DL,195,182,178,10,-3,BDL,MCO,1050,6,11,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1701,1706,1844,1840,EV,5536,N716EV,103,94,75,4,-5,ATL,PHF,508,3,25,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,1915,1840,2056,2028,OH,5570,N796CA,101,108,70,28,35,LGA,GSO,461,5,26,0,,0,28,0,0,0,0
2008,5,5,1,1554,1508,1717,1638,NW,232,N338NW,83,90,61,39,46,DTW,DCA,405,6,16,0,,0,14,0,0,0,25
2008,3,7,5,2303,2310,616,620,FL,53,N326AT,253,250,235,-4,-7,LAX,ATL,1946,6,12,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,955,1000,1217,1219,OH,5074,N590SW,82,79,68,-2,-5,MKE,CVG,318,2,12,0,,0,NA,NA,NA,NA,NA
2008,8,18,1,2153,2130,533,520,B6,300,N566JB,280,290,265,13,23,LGB,IAD,2277,4,11,0,,0,NA,NA,NA,NA,NA
2008,2,4,1,1753,1644,2050,1850,YV,2946,N909FJ,117,66,100,120,69,PSP,PHX,261,10,7,0,,0,0,0,120,0,0
2008,9,7,7,727,730,1027,938,EV,4231,N827AS,120,68,42,49,-3,PFN,ATL,247,71,7,0,,0,0,0,0,0,49
2008,1,24,4,2104,1915,2400,2215,9E,5697,80199E,116,120,91,105,109,MSP,SDF,603,6,19,0,,0,0,0,0,0,105
2008,10,4,6,936,940,1013,1015,AA,1345,N4WRAA,97,95,78,-2,-4,DFW,ELP,551,3,16,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1615,1620,1813,1819,9E,2915,80199E,118,119,85,-6,-5,SWF,DTW,479,7,26,0,,0,NA,NA,NA,NA,NA
2008,10,22,3,2138,2135,2143,2205,WN,790,N663SW,65,90,55,-22,3,SLC,LAS,368,3,7,0,,0,NA,NA,NA,NA,NA
2008,7,6,7,710,715,914,925,AA,2099,N4YFAA,244,250,221,-11,-5,ORD,LAX,1745,7,16,0,,0,NA,NA,NA,NA,NA
2008,11,22,6,628,628,906,859,CO,1419,N76503,158,151,138,7,0,TPA,EWR,998,9,11,0,,0,NA,NA,NA,NA,NA
2008,3,28,5,1217,1220,1354,1407,UA,763,N346UA,157,167,135,-13,-3,JAX,ORD,865,9,13,0,,0,NA,NA,NA,NA,NA
2008,7,9,3,1812,1735,1959,1915,B6,606,N292JB,107,100,56,44,37,JFK,PWM,274,7,44,0,,0,13,0,7,0,24
2008,4,27,7,1502,1505,1653,1659,FL,776,N300AT,111,114,86,-6,-3,ATL,FLL,581,8,17,0,,0,NA,NA,NA,NA,NA
2008,2,2,6,1400,1410,1520,1521,EV,4633,N635AS,80,71,44,-1,-10,AGS,ATL,143,25,11,0,,0,NA,NA,NA,NA,NA
2008,7,1,2,2129,2135,2236,2250,WN,3235,N660SW,67,75,51,-14,-6,SAN,LAS,258,4,12,0,,0,NA,NA,NA,NA,NA
2008,5,2,5,NA,1900,NA,2003,9E,2937,,NA,63,NA,NA,NA,SBN,DTW,157,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,6,8,7,2150,2125,2221,2157,EV,4397,N760EV,91,92,62,24,25,ATL,LIT,453,5,24,0,,0,24,0,0,0,0
2008,2,12,2,1833,1835,1951,2011,EV,4247,N706EV,78,96,61,-20,-2,ATL,DAY,432,7,10,0,,0,NA,NA,NA,NA,NA
2008,8,28,4,1006,957,1227,1223,F9,436,N902FR,81,86,65,4,9,DEN,OMA,472,6,10,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,1028,1030,1127,1130,MQ,4336,N905JH,119,120,100,-3,-2,SYR,ORD,607,11,8,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,1013,1015,1120,1130,WN,2895,N200WN,187,195,173,-10,-2,SAT,LAX,1210,7,7,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1119,1121,1153,1158,YV,2836,N904FJ,94,97,66,-5,-2,PHX,BUR,369,4,24,0,,0,NA,NA,NA,NA,NA
2008,7,1,2,1222,1230,1306,1325,MQ,4631,N738NR,44,55,36,-19,-8,RDU,DCA,227,2,6,0,,0,NA,NA,NA,NA,NA
2008,3,19,3,1426,1430,1907,1905,OH,4960,N625CA,161,155,138,2,-4,COS,CVG,1078,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,629,630,1216,1203,NW,302,N330NB,227,213,193,13,-1,LAX,MSP,1536,5,29,0,,0,NA,NA,NA,NA,NA
2008,5,2,5,1033,1035,1118,1125,WN,3430,N224WN,45,50,35,-7,-2,ORF,BWI,159,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1615,1620,1911,1927,XE,3132,N18114,116,127,96,-16,-5,IAH,JAX,817,7,13,0,,0,NA,NA,NA,NA,NA
2008,7,29,2,2136,2120,2231,2220,WN,2089,N644SW,55,60,45,11,16,DAL,LBB,293,3,7,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,2047,2050,2330,2203,DL,179,N133DN,163,73,67,87,-3,ATL,JAX,270,9,87,0,,0,0,0,87,0,0
2008,12,28,7,1514,1435,1720,1644,B6,746,N663JB,186,189,161,36,39,SJU,MCO,1189,7,18,0,,0,9,0,0,0,27
2008,11,7,5,1620,1610,1851,1853,AS,37,N552AS,211,223,190,-2,10,SEA,ANC,1449,7,14,0,,0,NA,NA,NA,NA,NA
2008,11,6,4,1314,1315,2201,2154,DL,616,N3748Y,347,339,310,7,-1,SFO,JFK,2586,23,14,0,,0,NA,NA,NA,NA,NA
2008,2,14,4,1125,1115,1252,1231,OO,2871,N506CA,147,136,125,21,10,EWR,MKE,725,7,15,0,,0,21,0,0,0,0
2008,5,10,6,1210,1216,1422,1440,EV,4883,N708EV,132,144,114,-18,-6,ATL,PVD,903,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1744,1745,2005,2012,DL,524,N962DL,141,147,108,-7,-1,ATL,LGA,761,18,15,0,,0,NA,NA,NA,NA,NA
2008,8,7,4,916,920,1108,1101,NW,171,N590NW,232,221,203,7,-4,MSP,SEA,1399,12,17,0,,0,NA,NA,NA,NA,NA
2008,8,9,6,1323,1321,1408,1408,OO,5412,N393SW,45,47,28,0,2,SAN,LAX,109,7,10,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1630,1625,1728,1720,MQ,3755,N513AE,58,55,33,8,5,DFW,SHV,190,2,23,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,1359,1326,1515,1505,XE,2250,N31131,76,99,40,10,33,PVD,EWR,160,9,27,0,,0,NA,NA,NA,NA,NA
2008,7,13,7,932,936,1022,1030,MQ,3254,N218AE,50,54,34,-8,-4,ACT,DFW,89,9,7,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1637,1520,2010,1840,UA,181,N594UA,393,380,373,90,77,BOS,SFO,2704,7,13,0,,0,0,0,18,0,72
2008,12,14,7,738,740,1521,1530,AA,202,N5ECAA,283,290,245,-9,-2,LAX,MIA,2342,20,18,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,1850,1825,2021,1930,MQ,3744,N902BC,91,65,68,51,25,LBB,DFW,282,11,12,0,,0,0,0,26,0,25
2008,5,5,1,714,720,1048,1100,MQ,4881,N735TS,154,160,131,-12,-6,MEM,LGA,963,6,17,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1219,1225,1315,1335,MQ,3209,N647MQ,56,70,44,-20,-6,DFW,MLU,293,2,10,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,1550,1550,1828,1835,B6,295,N505JB,158,165,137,-7,0,SEA,LGB,965,6,15,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,1720,1720,1911,1900,OO,2875,N496CA,171,160,116,11,0,EWR,MKE,725,6,49,0,,0,NA,NA,NA,NA,NA
2008,9,11,4,657,705,826,835,MQ,3165,N807AE,89,90,68,-9,-8,SFO,SNA,372,8,13,0,,0,NA,NA,NA,NA,NA
2008,3,8,6,1627,1627,1811,1811,FL,176,N268AT,104,104,69,0,0,ATL,DCA,547,20,15,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,1940,1945,2208,2215,MQ,4084,N637AE,88,90,69,-7,-5,ORD,TYS,475,3,16,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,810,815,953,944,DL,966,N919DE,103,89,74,9,-5,RDU,ATL,356,11,18,0,,0,NA,NA,NA,NA,NA
2008,12,1,1,1813,1815,2120,2102,AS,129,N589AS,247,227,224,18,-2,SEA,FAI,1533,3,20,0,,0,0,0,18,0,0
2008,6,19,4,1154,1155,1406,1413,B6,612,N706JB,132,138,110,-7,-1,JAX,JFK,829,5,17,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,2035,2035,424,428,UA,76,N211UA,289,293,267,-4,0,HNL,SFO,2398,4,18,0,,0,NA,NA,NA,NA,NA
2008,12,19,5,646,635,757,741,CO,1014,N14629,71,66,46,16,11,DFW,IAH,224,14,11,0,,0,11,0,5,0,0
2008,4,23,3,1915,1925,2013,2032,OO,3673,N237SW,58,67,48,-19,-10,SLC,CDC,221,3,7,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,919,920,1252,1255,WN,2796,N228WN,153,155,142,-3,-1,STL,FLL,1056,6,5,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,1530,1515,1646,1635,MQ,3152,N822AE,76,80,59,11,15,SJC,SNA,342,9,8,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1307,1310,1445,1451,OH,6545,N868CA,158,161,134,-6,-3,CVG,AUS,958,10,14,0,,0,NA,NA,NA,NA,NA
2008,8,9,6,2146,2140,2317,2308,NW,1273,N317NB,151,148,137,9,6,MSP,BZN,874,4,10,0,,0,NA,NA,NA,NA,NA
2008,3,6,4,951,955,1243,1245,OO,3857,N866AS,112,110,94,-2,-4,BUR,SLC,574,4,14,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,1348,1350,1513,1530,MQ,4656,N854AE,85,100,66,-17,-2,RDU,JFK,426,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1905,1915,2037,2053,YV,2776,N927LR,92,98,71,-16,-10,FAT,PHX,493,10,11,0,,0,NA,NA,NA,NA,NA
2008,8,28,4,628,630,721,726,OO,5736,N562SW,53,56,40,-5,-2,PDX,SEA,129,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1228,1210,1257,1245,WN,3839,N299WN,89,95,74,12,18,SLC,GEG,546,4,11,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,635,600,732,650,EV,4540,N858AS,57,50,38,42,35,ABY,ATL,146,10,9,0,,0,35,0,7,0,0
2008,10,22,3,903,900,1129,1135,WN,23,N300SW,86,95,73,-6,3,ELP,DAL,562,6,7,0,,0,NA,NA,NA,NA,NA
2008,2,24,7,949,955,1121,1130,MQ,4663,N732DH,92,95,74,-9,-6,RDU,BDL,532,4,14,0,,0,NA,NA,NA,NA,NA
2008,5,19,1,1204,1152,1309,1302,EV,4801,N906EV,125,130,105,7,12,ATL,OKC,761,4,16,0,,0,NA,NA,NA,NA,NA
2008,7,14,1,1041,1045,1146,1200,UA,1485,N457UA,65,75,41,-14,-4,LAS,LAX,236,11,13,0,,0,NA,NA,NA,NA,NA
2008,3,19,3,1317,1321,1555,1604,DL,832,N699DL,98,103,77,-9,-4,PDX,SLC,630,6,15,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1941,1940,2048,2102,OO,7778,N297SW,67,82,58,-14,1,SLC,SGU,269,1,8,0,,0,NA,NA,NA,NA,NA
2008,6,3,2,1301,1300,1447,1500,WN,34,N486WN,106,120,93,-13,1,BNA,HOU,670,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,943,940,1217,1108,XE,7764,N14570,154,88,99,69,3,LAX,SFO,337,2,53,0,,0,0,0,69,0,0
2008,7,25,5,1045,1045,1118,1102,OH,5677,N689CA,93,77,49,16,0,CVG,ORD,264,6,38,0,,0,0,0,16,0,0
2008,9,26,5,1953,1955,2043,2050,WN,1846,N403WN,50,55,32,-7,-2,LAS,ONT,197,4,14,0,,0,NA,NA,NA,NA,NA
2008,12,10,3,1445,1450,1538,1555,9E,2628,85339E,53,65,34,-17,-5,MEM,BNA,200,5,14,0,,0,NA,NA,NA,NA,NA
2008,8,25,1,633,640,738,755,US,220,N665AW,65,75,45,-17,-7,LAS,PHX,256,7,13,0,,0,NA,NA,NA,NA,NA
2008,9,24,3,1305,1305,1437,1450,XE,2824,N13124,92,105,76,-13,0,IAH,BHM,562,4,12,0,,0,NA,NA,NA,NA,NA
2008,3,5,3,1652,1639,1951,1935,FL,293,N943AT,119,116,97,16,13,HOU,ATL,696,12,10,0,,0,13,0,3,0,0
2008,12,14,7,2043,2045,2208,2210,WN,3142,N780SW,85,85,71,-2,-2,SDF,BWI,495,7,7,0,,0,NA,NA,NA,NA,NA
2008,10,6,1,941,942,1059,1105,OO,3766,N492SW,78,83,61,-6,-1,SLC,BIL,387,2,15,0,,0,NA,NA,NA,NA,NA
2008,5,30,5,951,1000,1110,1112,US,337,N160AW,79,72,51,-2,-9,LAS,PHX,256,4,24,0,,0,NA,NA,NA,NA,NA
2008,3,18,2,1833,1600,2115,1852,YV,7412,N507MJ,102,112,87,143,153,ORD,RDU,647,3,12,0,,0,0,0,0,0,143
2008,9,14,7,545,540,934,918,9E,3715,89369E,169,158,142,16,5,OKC,DTW,900,10,17,0,,0,0,0,16,0,0
2008,12,27,6,1451,1300,1626,1438,UA,681,N536UA,155,158,134,108,111,LGA,ORD,733,8,13,0,,0,0,0,0,0,108
2008,9,13,6,1739,1745,1855,1915,WN,2390,N222WN,76,90,65,-20,-6,MHT,BWI,377,4,7,0,,0,NA,NA,NA,NA,NA
2008,10,23,4,1305,1305,2041,2039,US,1496,N174US,276,274,253,2,0,LAX,CLT,2125,6,17,0,,0,NA,NA,NA,NA,NA
2008,5,29,4,1125,1135,1414,1421,B6,766,N662JB,169,166,149,-7,-10,BQN,MCO,1129,8,12,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,728,730,945,945,AA,1766,N290AA,77,75,52,0,-2,ORD,DTW,235,7,18,0,,0,NA,NA,NA,NA,NA
2008,10,13,1,1845,1835,1950,1956,DL,1593,N917DL,125,141,98,-6,10,ATL,OKC,761,4,23,0,,0,NA,NA,NA,NA,NA
2008,3,29,6,905,910,1049,1040,F9,225,N810FR,164,150,149,9,-5,DEN,SMF,910,5,10,0,,0,NA,NA,NA,NA,NA
2008,7,18,5,1030,1030,1215,1235,WN,2191,N920WN,225,245,208,-20,0,BWI,ABQ,1670,8,9,0,,0,NA,NA,NA,NA,NA
2008,11,18,2,1620,1610,1833,1840,OH,6718,N391CA,133,150,82,-7,10,JFK,DTW,508,8,43,0,,0,NA,NA,NA,NA,NA
2008,5,29,4,557,600,710,722,UA,1151,N567UA,73,82,54,-12,-3,SFO,LAX,337,7,12,0,,0,NA,NA,NA,NA,NA
2008,10,29,3,2031,2035,2309,2348,B6,35,N273JB,158,193,138,-39,-4,JFK,PBI,1028,3,17,0,,0,NA,NA,NA,NA,NA
2008,8,18,1,823,825,847,850,AA,1695,N420AA,144,145,127,-3,-2,DFW,PHX,868,4,13,0,,0,NA,NA,NA,NA,NA
2008,5,20,2,802,810,907,903,US,522,N673AW,185,173,140,4,-8,MCI,PHX,1044,34,11,0,,0,NA,NA,NA,NA,NA
2008,6,23,1,629,625,720,715,WN,2594,N404WN,51,50,39,5,4,ELP,ABQ,223,5,7,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1310,1310,1538,1540,WN,517,N507SW,148,150,135,-2,0,LAS,GEG,806,3,10,0,,0,NA,NA,NA,NA,NA
2008,8,8,5,1815,1720,2039,1950,AA,1527,N405AA,204,210,169,49,55,PHL,DFW,1302,4,31,0,,0,0,0,9,0,40
2008,3,30,7,1524,1525,1714,1654,NW,1195,N551NW,290,269,266,20,-1,DTW,LAS,1750,6,18,0,,0,0,0,20,0,0
2008,4,16,3,1924,1925,2232,2303,B6,83,N566JB,368,398,321,-31,-1,JFK,SEA,2421,9,38,0,,0,NA,NA,NA,NA,NA
